TargetName	HUGOSymbol	TargetGroup	AnalyteType	CodeClass	ProbePool	MinCount	MaxCount	MedianCount	GeomeanCount	NumberOfProbesIncluded	NumberOfProbesTotal	GeneID
Chd3	Chd3	All Targets	RNA	Endogenous	01	4.920957522	30.1084901	11.94898653	12.187344	1	1	216848
Sdcbp	Sdcbp	All Targets	RNA	Endogenous	01	18.45359071	64.58756748	33.14417962	34.28397749	1	1	53378
Olfr196	Olfr196	All Targets	RNA	Endogenous	01	6.798691314	27.68038606	12.60995365	12.66534856	1	1	258775
Snx1	Snx1	All Targets	RNA	Endogenous	01	4.258520933	20.13118986	11.66164413	11.65000078	1	1	56440
Eif3m	Eif3m	All Targets	RNA	Endogenous	01	7.381436283	28.83373548	19.93224381	18.64940538	1	1	98221
Ermn	Ermn	All Targets	RNA	Endogenous	01	3.571662718	25.83502699	7.278916335	7.950908632	1	1	77767
Fam118b	Fam118b	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	10.18585294	10.33831437	1	1	109229
H4c11	"H4c11,H4c12"	All Targets	RNA	Endogenous	01	11.65489939	137.7868106	59.69577511	49.32414423	1	1	319159
Synrg	Synrg	All Targets	RNA	Endogenous	01	3.075598451	18.90367829	11.07215442	10.23504523	1	1	217030
Stt3a	Stt3a	All Targets	RNA	Endogenous	01	6.920096516	29.80964653	17.61479113	17.95253745	1	1	16430
Cd248	Cd248	All Targets	RNA	Endogenous	01	5.272454488	74.73704237	18.45359071	20.42759595	1	1	70445
Prss23	Prss23	All Targets	RNA	Endogenous	01	9.226795354	84.49802061	30.22109783	28.33154301	1	1	76453
Ptbp1	Ptbp1	All Targets	RNA	Endogenous	01	9.226795354	38.58478057	24.60478761	22.72634677	1	1	19205
Ldb2	Ldb2	All Targets	RNA	Endogenous	01	2.636227244	27.97802462	12.8438331	11.4977383	1	1	16826
Ptch1	Ptch1	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	11.0603252	10.13711838	1	1	19206
Poldip2	Poldip2	All Targets	RNA	Endogenous	01	3.690718142	23.06698839	12.16867213	12.02552326	1	1	67811
Ddx6	Ddx6	All Targets	RNA	Endogenous	01	14.76287257	47.97933584	34.10474467	33.06254151	1	1	13209
Asf1a	Asf1a	All Targets	RNA	Endogenous	01	3.844498064	16.23915982	10.76459458	9.90817068	1	1	66403
Srebf2	Srebf2	All Targets	RNA	Endogenous	01	6.920096516	36.12192224	17.26179631	17.00564528	1	1	20788
Mat2b	Mat2b	All Targets	RNA	Endogenous	01	1.419506978	21.52918916	11.76649408	10.73135609	1	1	108645
Gbp7	Gbp7	All Targets	RNA	Endogenous	01	5.536077212	41.16570235	12.88955351	12.13694256	1	1	229900
Arhgef12	Arhgef12	All Targets	RNA	Endogenous	01	11.53349419	43.36593816	24.13161862	23.62991291	1	1	69632
Tma7	"Tma7-ps,Tma7"	All Targets	RNA	Endogenous	01	3.690718142	23.7260452	14.3015328	13.82260762	1	1	66167
Pcdhgb8	Pcdhgb8	All Targets	RNA	Endogenous	01	4.166939837	22.14430885	9.718891106	9.925172381	1	1	93705
Suclg1	Suclg1	All Targets	RNA	Endogenous	01	4.100797935	22.14430885	12.16867213	11.74454071	1	1	56451
Radil	Radil	All Targets	RNA	Endogenous	01	4.856208081	27.68038606	11.53349419	11.95655602	1	1	231858
Cobll1	Cobll1	All Targets	RNA	Endogenous	01	3.690718142	20.83469919	13.49418821	11.71703571	1	1	319876
Irf3	Irf3	All Targets	RNA	Endogenous	01	7.381436283	24.06990092	14.19506978	14.51021366	1	1	54131
Akap14	Akap14	All Targets	RNA	Endogenous	01	7.176396387	22.00235815	12.08432812	12.54793573	1	1	434756
Kif1a	Kif1a	All Targets	RNA	Endogenous	01	1.318113622	40.44084772	6.948113101	8.28509346	1	1	16560
Ap3m1	Ap3m1	All Targets	RNA	Endogenous	01	1.942483232	25.83502699	10.72120839	9.702524776	1	1	55946
Rfc1	Rfc1	All Targets	RNA	Endogenous	01	7.688996128	23.7260452	13.04932486	13.241151	1	1	19687
Adgrb2	Adgrb2	All Targets	RNA	Endogenous	01	2.050398968	29.8398488	9.366595284	9.138344417	1	1	230775
Ndufb9	Ndufb9	All Targets	RNA	Endogenous	01	4.613397677	28.26933045	14.35062533	13.89826431	1	1	66218
Dach1	Dach1	All Targets	RNA	Endogenous	01	3.075598451	18.90367829	10.20073486	9.98523803	1	1	13134
Map4k2	Map4k2	All Targets	RNA	Endogenous	01	6.151196903	26.22352364	16.38455175	16.10922557	1	1	26412
Cnot10	Cnot10	All Targets	RNA	Endogenous	01	1.419506978	16.60823164	9.546481215	8.788305001	1	1	78893
Gfm1	Gfm1	All Targets	RNA	Endogenous	01	5.032797466	24.60478761	14.55417124	12.5031105	1	1	28030
Dnajc2	Dnajc2	All Targets	RNA	Endogenous	01	2.306698839	20.13118986	10.31606981	9.624145127	1	1	22791
Soga3	Soga3	All Targets	RNA	Endogenous	01	1.537799226	19.35376586	8.87191861	8.537990824	1	1	67412
Gnl3l	Gnl3l	All Targets	RNA	Endogenous	01	3.690718142	20.50398968	9.734937707	9.932616275	1	1	237107
Prkch	Prkch	All Targets	RNA	Endogenous	01	3.690718142	27.19476525	16.5904878	15.10745665	1	1	18755
Lrpap1	Lrpap1	All Targets	RNA	Endogenous	01	3.690718142	21.42997631	10.16485288	9.666904957	1	1	16976
Cars	Cars	All Targets	RNA	Endogenous	01	4.613397677	22.55438864	12.5246306	12.0017279	1	1	27267
Tmem30a	Tmem30a	All Targets	RNA	Endogenous	01	3.690718142	19.42483232	12.3405526	11.50040949	1	1	69981
Kyat3	Kyat3	All Targets	RNA	Endogenous	01	5.827449697	25.5511256	9.226795354	10.63669158	1	1	229905
Ndufa5	Ndufa5	All Targets	RNA	Endogenous	01	2.306698839	22.62053055	12.35821229	11.26667305	1	1	68202
Rbbp7	Rbbp7	All Targets	RNA	Endogenous	01	7.381436283	48.44067561	16.27504181	16.67736743	1	1	245688
Rpl7a	Rpl7a	All Targets	RNA	Endogenous	01	37.35726899	135.6338917	75.6597219	74.63274429	1	1	27176
Tent5a	Tent5a	All Targets	RNA	Endogenous	01	1.845359071	25.83502699	12.30239381	11.17075379	1	1	212943
Pkn3	Pkn3	All Targets	RNA	Endogenous	01	7.908681732	25.83502699	13.51981819	13.46564451	1	1	263803
Zdhhc16	Zdhhc16	All Targets	RNA	Endogenous	01	1.845359071	18.45359071	9.226795354	8.701821351	1	1	74168
Rassf3	Rassf3	All Targets	RNA	Endogenous	01	4.100797935	29.52574513	17.45402121	16.40085286	1	1	192678
Srgap3	Srgap3	All Targets	RNA	Endogenous	01	1.537799226	24.2203378	9.366595284	8.586733852	1	1	259302
Casp7	Casp7	All Targets	RNA	Endogenous	01	4.613397677	22.55438864	11.42187973	11.35379088	1	1	12369
Atp5o	Atp5o	All Targets	RNA	Endogenous	01	6.151196903	28.51918564	16.97493761	16.66649172	1	1	28080
Soat1	Soat1	All Targets	RNA	Endogenous	01	5.536077212	21.91363897	11.16217194	11.47724287	1	1	20652
Amotl2	Amotl2	All Targets	RNA	Endogenous	01	6.151196903	38.44498064	18.45359071	17.39780702	1	1	56332
Plekhg1	Plekhg1	All Targets	RNA	Endogenous	01	6.710396621	36.90718142	15.42759868	15.2120366	1	1	213783
Stoml2	Stoml2	All Targets	RNA	Endogenous	01	3.690718142	21.52918916	10.38014477	10.16316194	1	1	66592
Lhfpl4	Lhfpl4	All Targets	RNA	Endogenous	01	3.075598451	20.50398968	9.740754777	8.648450465	1	1	269788
1110059E24Rik	1110059E24Rik	All Targets	RNA	Endogenous	01	2.636227244	29.52574513	9.856220153	9.37452196	1	1	66206
Ctdsp1	Ctdsp1	All Targets	RNA	Endogenous	01	9.841915044	32.95284055	19.87309769	19.77664134	1	1	227292
2200002D01Rik	2200002D01Rik	All Targets	RNA	Endogenous	01	3.914398029	31.2908712	10.35534156	10.5794748	1	1	72275
Commd4	Commd4	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	10.9183745	10.49237569	1	1	66199
Gimap1	Gimap1	All Targets	RNA	Endogenous	01	2.839013955	27.68038606	11.00380779	10.41352058	1	1	16205
Sf3b4	Sf3b4	All Targets	RNA	Endogenous	01	11.07215442	34.60048258	19.66398752	19.94552858	1	1	107701
Acsbg1	Acsbg1	All Targets	RNA	Endogenous	01	3.075598451	28.83373548	7.535216206	8.320472058	1	1	94180
Dnajc13	Dnajc13	All Targets	RNA	Endogenous	01	2.636227244	20.76028955	10.65475178	9.96097423	1	1	235567
Gpr55	Gpr55	All Targets	RNA	Endogenous	01	2.795998592	23.7260452	10.34719193	9.072238734	1	1	227326
Tln1	Tln1	All Targets	RNA	Endogenous	01	6.151196903	38.84966465	19.17292108	17.63286932	1	1	21894
Timm10b	Timm10b	All Targets	RNA	Endogenous	01	2.306698839	24.60478761	9.226795354	9.156896303	1	1	14356
Wdr11	Wdr11	All Targets	RNA	Endogenous	01	3.075598451	21.08981795	11.69904674	11.8171497	1	1	207425
Pin1	Pin1	All Targets	RNA	Endogenous	01	3.690718142	19.87309769	11.65489939	10.87998228	1	1	23988
Il34	Il34	All Targets	RNA	Endogenous	01	3.075598451	20.13118986	11.44477501	9.842154377	1	1	76527
Arcn1	Arcn1	All Targets	RNA	Endogenous	01	4.613397677	28.99849968	16.5493372	15.9159664	1	1	213827
Npcd	"Nptxr,Npcd"	All Targets	RNA	Endogenous	01	3.690718142	25.91355291	8.203662805	8.19300933	1	1	504193
Evl	Evl	All Targets	RNA	Endogenous	01	3.690718142	27.68038606	15.66715109	14.0341967	1	1	14026
Man1a2	Man1a2	All Targets	RNA	Endogenous	01	2.306698839	17.18092928	10.03064495	9.244198302	1	1	17156
Rbmxl1	Rbmxl1	All Targets	RNA	Endogenous	01	6.798691314	32.29378374	15.98212767	15.18250587	1	1	19656
Akr1a1	Akr1a1	All Targets	RNA	Endogenous	01	25.37368722	65.98556677	43.25680403	41.90744197	1	1	58810
Taf11	Taf11	All Targets	RNA	Endogenous	01	3.075598451	20.50398968	13.39807575	11.53270276	1	1	68776
Tsn	Tsn	All Targets	RNA	Endogenous	01	2.636227244	20.99891356	11.9786466	10.46134642	1	1	22099
Lancl1	Lancl1	All Targets	RNA	Endogenous	01	1.845359071	18.8462203	8.770416229	8.177003147	1	1	14768
Lhfp	Lhfp	All Targets	RNA	Endogenous	01	2.050398968	21.52918916	13.34215578	11.60161947	1	1	108927
Igf2	Igf2	All Targets	RNA	Endogenous	01	2.636227244	89.29156794	9.208117631	9.362915035	1	1	16002
Traf2	Traf2	All Targets	RNA	Endogenous	01	7.381436283	24.60478761	13.64437819	13.77028147	1	1	22030
Enho	Enho	All Targets	RNA	Endogenous	01	3.690718142	21.52918916	9.673253194	9.485549843	1	1	69638
Cd81	Cd81	All Targets	RNA	Endogenous	01	14.76287257	52.62690683	26.29289804	26.56529441	1	1	12520
Phactr1	Phactr1	All Targets	RNA	Endogenous	01	3.690718142	47.25919572	9.534355199	10.52299783	1	1	218194
Mpnd	Mpnd	All Targets	RNA	Endogenous	01	3.075598451	22.55438864	11.44477501	11.58241686	1	1	68047
Pcdhgc3	Pcdhgc3	All Targets	RNA	Endogenous	01	5.272454488	32.29378374	20.14516986	18.91812109	1	1	93706
Nrcam	Nrcam	All Targets	RNA	Endogenous	01	2.636227244	31.01773757	7.758896093	8.329545975	1	1	319504
Chsy1	Chsy1	All Targets	RNA	Endogenous	01	4.258520933	17.81725999	10.40521759	10.18751204	1	1	269941
Fry	Fry	All Targets	RNA	Endogenous	01	3.690718142	38.69301278	15.37799226	15.66540694	1	1	320365
Phrf1	Phrf1	All Targets	RNA	Endogenous	01	3.690718142	21.52918916	9.725905629	10.13829039	1	1	101471
Daam2	Daam2	All Targets	RNA	Endogenous	01	3.460048258	16.14689187	8.98398495	8.417226283	1	1	76441
Ifit2	Ifit2	All Targets	RNA	Endogenous	01	3.548767444	74.52411632	9.789404827	9.770383177	1	1	15958
Cct4	Cct4	All Targets	RNA	Endogenous	01	17.55341555	73.04546322	42.60968358	38.19265432	1	1	12464
Cryl1	Cryl1	All Targets	RNA	Endogenous	01	2.636227244	21.52918916	9.226795354	9.161821282	1	1	68631
Sfxn5	Sfxn5	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	9.375614634	9.353165125	1	1	94282
Yju2	Yju2	All Targets	RNA	Endogenous	01	1.845359071	22.14430885	8.643985807	8.17201146	1	1	72886
Rims2	Rims2	All Targets	RNA	Endogenous	01	2.768038606	19.37627024	10.9183745	10.25448431	1	1	116838
Peak1	Peak1	All Targets	RNA	Endogenous	01	4.258520933	25.25228202	13.43011324	12.53660038	1	1	244895
Wasl	Wasl	All Targets	RNA	Endogenous	01	7.381436283	27.06526637	18.00350313	16.79544952	1	1	73178
Acap3	Acap3	All Targets	RNA	Endogenous	01	2.636227244	23.06698839	11.30282431	11.09709838	1	1	140500
Abcd3	Abcd3	All Targets	RNA	Endogenous	01	7.76993293	24.60478761	12.58329953	12.48106114	1	1	19299
Ganab	Ganab	All Targets	RNA	Endogenous	01	7.381436283	24.60478761	15.61457675	15.9048744	1	1	14376
Zc3h7a	Zc3h7a	All Targets	RNA	Endogenous	01	1.845359071	21.80878902	10.42286142	9.43410123	1	1	106205
Megf9	Megf9	All Targets	RNA	Endogenous	01	2.306698839	18.45359071	8.260178698	8.909806704	1	1	230316
Arhgap31	Arhgap31	All Targets	RNA	Endogenous	01	12.30239381	40.59789956	26.13190768	26.03959592	1	1	12549
Tmsb10	Tmsb10	All Targets	RNA	Endogenous	01	33.75656837	306.3296058	185.0754049	154.970088	1	1	19240
Tmem135	Tmem135	All Targets	RNA	Endogenous	01	2.768038606	18.45359071	10.47650661	9.938314293	1	1	72759
Ube2w	Ube2w	All Targets	RNA	Endogenous	01	1.419506978	23.06698839	9.226795354	8.465684754	1	1	66799
Fcgr3	Fcgr3	All Targets	RNA	Endogenous	01	1.419506978	20.29894978	7.96599102	7.458658043	1	1	14131
Polr2f	Polr2f	All Targets	RNA	Endogenous	01	17.30024129	48.6503755	24.29722777	24.85134814	1	1	69833
Litaf	Litaf	All Targets	RNA	Endogenous	01	6.151196903	44.2886177	24.2203378	22.7539883	1	1	56722
Pias2	Pias2	All Targets	RNA	Endogenous	01	7.381436283	34.27095417	14.6992395	14.42163028	1	1	17344
Slc16a6	Slc16a6	All Targets	RNA	Endogenous	01	2.636227244	25.37368722	11.86035435	10.70988598	1	1	104681
Psmd1	Psmd1	All Targets	RNA	Endogenous	01	8.741174546	36.10485139	18.6499055	20.35410894	1	1	70247
Hnrnpa1	"Gm5643,Hnrnpa1l2-ps2,Hnrnpa1,Gm10052"	All Targets	RNA	Endogenous	01	28.35551743	420.1740654	241.9836924	168.8937442	1	1	15382
Cplx1	Cplx1	All Targets	RNA	Endogenous	01	2.129260466	68.43206554	11.19120985	11.96641746	1	1	12889
Slc46a3	Slc46a3	All Targets	RNA	Endogenous	01	2.050398968	27.68038606	12.33413075	12.293021	1	1	71706
H2-K1	"H2-Q4,H2-K1"	All Targets	RNA	Endogenous	01	4.613397677	59.52771196	13.78654887	13.57284065	1	1	14972
Luc7l	Luc7l	All Targets	RNA	Endogenous	01	4.258520933	22.14430885	10.31606981	9.752937158	1	1	66978
Rap2c	Rap2c	All Targets	RNA	Endogenous	01	3.884966465	22.14430885	13.1020494	12.8333708	1	1	72065
Adgra3	Adgra3	All Targets	RNA	Endogenous	01	2.976385598	23.7260452	10.9183745	10.27999499	1	1	70693
Dmpk	Dmpk	All Targets	RNA	Endogenous	01	2.839013955	38.69301278	9.699668616	9.841421014	1	1	13400
Kif26a	Kif26a	All Targets	RNA	Endogenous	01	2.839013955	18.45359071	11.34573964	10.77199345	1	1	668303
Ints3	Ints3	All Targets	RNA	Endogenous	01	5.827449697	29.52574513	10.69469461	11.12176983	1	1	229543
Hax1	Hax1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	10.44670327	10.17431793	1	1	23897
Oas1a	Oas1a	All Targets	RNA	Endogenous	01	1.677599155	26.97063257	11.05740228	10.23083079	1	1	246730
Prss36	Prss36	All Targets	RNA	Endogenous	01	5.827449697	36.90718142	15.4933272	15.52999931	1	1	77613
Rbm39	Rbm39	All Targets	RNA	Endogenous	01	5.272454488	35.71662718	20.95649152	19.96731502	1	1	170791
Cenph	Cenph	All Targets	RNA	Endogenous	01	8.63785097	51.40643126	21.90557359	20.95077315	1	1	26886
Stmn3	Stmn3	All Targets	RNA	Endogenous	01	2.306698839	55.36077212	7.381436283	8.808657153	1	1	20262
Ptpn14	Ptpn14	All Targets	RNA	Endogenous	01	6.710396621	50.59855517	14.38483026	14.83473079	1	1	19250
Pik3c2a	Pik3c2a	All Targets	RNA	Endogenous	01	5.766747096	24.60478761	12.30239381	12.24174248	1	1	18704
Rgs7	Rgs7	All Targets	RNA	Endogenous	01	2.306698839	19.68383009	11.19176103	10.64887872	1	1	24012
Rasa3	Rasa3	All Targets	RNA	Endogenous	01	9.226795354	34.13914281	18.45359071	18.52630666	1	1	19414
Zfp644	Zfp644	All Targets	RNA	Endogenous	01	4.613397677	17.48234909	8.886412917	8.849789261	1	1	52397
Cenpb	Cenpb	All Targets	RNA	Endogenous	01	3.075598451	26.36227244	13.63276895	13.00710233	1	1	12616
Gm20498	"Synj2bp,Gm20498"	All Targets	RNA	Endogenous	01	5.67802791	19.1633442	13.76578339	12.92897443	1	1	105940408
Prdx1	Prdx1	All Targets	RNA	Endogenous	01	7.381436283	51.40643126	31.98622389	28.24843852	1	1	18477
Clic6	Clic6	All Targets	RNA	Endogenous	01	4.613397677	28.16600687	11.21410512	11.21819803	1	1	209195
Fdft1	Fdft1	All Targets	RNA	Endogenous	01	4.100797935	26.84158648	13.18495684	12.68573192	1	1	14137
Adi1	Adi1	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	10.4638694	9.994800267	1	1	104923
Abcc1	Abcc1	All Targets	RNA	Endogenous	01	3.690718142	20.50398968	10.72412618	9.516586719	1	1	17250
Gm20792	"Gm20838,Gm28504,Gm35843,Gm28597,Gm29276,LOC102641100,Gm36891,Gm29582,Gm21996,Gm20792,LOC102639191,Gm28891,Gm21256,Gm29647,LOC108168536,Gm21739,Gm20837,Gm31511,Gm21861,Gm21758,Gm21094"	All Targets	RNA	Endogenous	01	2.050398968	20.16225651	12.94491013	11.12138831	1	1	100504642
Erlin2	Erlin2	All Targets	RNA	Endogenous	01	3.690718142	44.2886177	14.76287257	14.35214865	1	1	244373
Nudc	Nudc	All Targets	RNA	Endogenous	01	3.690718142	32.29378374	15.90523771	14.99962238	1	1	18221
Ttc1	Ttc1	All Targets	RNA	Endogenous	01	2.306698839	21.08981795	9.952978322	9.524044709	1	1	66827
Dnm1l	Dnm1l	All Targets	RNA	Endogenous	01	3.690718142	30.75598451	14.87885667	14.53748762	1	1	74006
Trim3	Trim3	All Targets	RNA	Endogenous	01	3.075598451	21.29260466	12.49461871	11.88848218	1	1	55992
Egln2	Egln2	All Targets	RNA	Endogenous	01	23.06698839	84.57895741	44.2886177	45.01146252	1	1	112406
Vmp1	Vmp1	All Targets	RNA	Endogenous	01	6.151196903	17.65126068	10.76459458	10.94205921	1	1	75909
Col6a3	Col6a3	All Targets	RNA	Endogenous	01	3.914398029	55.36077212	12.49461871	12.61281454	1	1	12835
Prkcz	Prkcz	All Targets	RNA	Endogenous	01	2.050398968	24.60478761	7.30120328	7.159779716	1	1	18762
Stag1	Stag1	All Targets	RNA	Endogenous	01	10.14947489	27.68038606	19.07896239	19.14743052	1	1	20842
Sltm	Sltm	All Targets	RNA	Endogenous	01	3.690718142	19.68383009	8.564358765	8.79996833	1	1	66660
Ero1a	Ero1a	All Targets	RNA	Endogenous	01	1.845359071	38.84966465	10.69469461	10.45620569	1	1	50527
Fam110d	Fam110d	All Targets	RNA	Endogenous	01	7.143325435	37.33633469	17.33319413	16.56719895	1	1	72690
Sfi1	"LOC100861749,Sfi1"	All Targets	RNA	Endogenous	01	6.151196903	21.59462742	12.0827082	12.18221196	1	1	78887
Fbxw11	Fbxw11	All Targets	RNA	Endogenous	01	10.68365778	38.75254049	23.65844963	23.10455435	1	1	103583
Tm7sf3	Tm7sf3	All Targets	RNA	Endogenous	01	3.690718142	23.7260452	12.30239381	12.11962003	1	1	67623
Robo1	Robo1	All Targets	RNA	Endogenous	01	3.690718142	24.60478761	10.64232835	10.59044285	1	1	19876
Sap18	"Sap18b,Sap18"	All Targets	RNA	Endogenous	01	10.54490898	39.14398029	22.93862871	22.46939459	1	1	20220
Prkce	Prkce	All Targets	RNA	Endogenous	01	2.636227244	28.66196004	11.96441595	12.15758642	1	1	18754
Edc4	Edc4	All Targets	RNA	Endogenous	01	4.100797935	21.22162931	9.705803453	9.779101308	1	1	234699
Ubr7	Ubr7	All Targets	RNA	Endogenous	01	3.690718142	19.99138993	11.34826168	10.88695036	1	1	66622
Rfx7	Rfx7	All Targets	RNA	Endogenous	01	6.151196903	19.60694013	13.33322625	12.46366283	1	1	319758
Selp	Selp	All Targets	RNA	Endogenous	01	6.535646709	30.75598451	11.99483396	12.39430488	1	1	20344
Cspg4	Cspg4	All Targets	RNA	Endogenous	01	2.306698839	24.2203378	12.30239381	11.43727677	1	1	121021
Svil	Svil	All Targets	RNA	Endogenous	01	3.075598451	18.45359071	11.53349419	10.31749381	1	1	225115
Sema3f	Sema3f	All Targets	RNA	Endogenous	01	6.674703022	60.21698021	23.44878681	20.65454254	1	1	20350
Acbd5	Acbd5	All Targets	RNA	Endogenous	01	4.613397677	20.76028955	11.86977417	11.37281216	1	1	74159
Dysf	Dysf	All Targets	RNA	Endogenous	01	2.636227244	27.16778632	16.79276754	14.36181719	1	1	26903
Epb41l1	Epb41l1	All Targets	RNA	Endogenous	01	2.050398968	25.12829373	9.397661935	8.660710438	1	1	13821
Dusp16	Dusp16	All Targets	RNA	Endogenous	01	4.920957522	21.08981795	11.36557359	10.79085204	1	1	70686
Trappc11	Trappc11	All Targets	RNA	Endogenous	01	6.151196903	24.60478761	11.07215442	11.5108929	1	1	320714
Cherp	Cherp	All Targets	RNA	Endogenous	01	6.798691314	21.52918916	13.79111433	13.5833024	1	1	27967
Myl12a	Myl12a	All Targets	RNA	Endogenous	01	23.06698839	100.0378865	53.14099237	52.9114553	1	1	67268
Elavl1	Elavl1	All Targets	RNA	Endogenous	01	11.53349419	32.05097334	18.92209585	19.27323292	1	1	15568
Eif1ad	Eif1ad	All Targets	RNA	Endogenous	01	5.032797466	25.37368722	11.78979406	11.7985159	1	1	69860
Npepps	Npepps	All Targets	RNA	Endogenous	01	5.272454488	24.06990092	15.90523771	15.39976932	1	1	19155
Krr1	Krr1	All Targets	RNA	Endogenous	01	3.884966465	14.9199244	9.226795354	8.846873566	1	1	52705
Nedd8	Nedd8	All Targets	RNA	Endogenous	01	6.710396621	29.21818529	16.49791126	16.0592869	1	1	18002
Atp5g3	Atp5g3	All Targets	RNA	Endogenous	01	6.920096516	57.03837128	36.2708507	32.67593206	1	1	228033
Adgrl3	Adgrl3	All Targets	RNA	Endogenous	01	6.920096516	29.52574513	14.60909264	14.27040714	1	1	319387
Gbf1	Gbf1	All Targets	RNA	Endogenous	01	3.075598451	20.76028955	10.42229376	10.27090094	1	1	107338
Btnl9	Btnl9	All Targets	RNA	Endogenous	01	1.677599155	24.60478761	14.14106679	12.55197971	1	1	237754
Reg3d	Reg3d	All Targets	RNA	Endogenous	01	5.149839267	28.04945788	13.23558821	12.64165377	1	1	30053
Endod1	Endod1	All Targets	RNA	Endogenous	01	4.258520933	31.07973172	16.82115768	16.07526447	1	1	71946
Cish	Cish	All Targets	RNA	Endogenous	01	3.690718142	18.45359071	10.30200457	9.615428364	1	1	12700
Gm11596	Gm11596	All Targets	RNA	Endogenous	01	2.768038606	25.83502699	12.61764265	12.43721555	1	1	670464
Sap130	Sap130	All Targets	RNA	Endogenous	01	4.100797935	29.52574513	12.95428696	12.55205952	1	1	269003
Hadh	Hadh	All Targets	RNA	Endogenous	01	3.075598451	17.33519127	8.770416229	8.553804275	1	1	15107
Enpp4	Enpp4	All Targets	RNA	Endogenous	01	1.845359071	16.6532404	7.198683332	7.065808229	1	1	224794
Bhlhb9	Bhlhb9	All Targets	RNA	Endogenous	01	3.884966465	20.29894978	10.54490898	9.848553461	1	1	70237
Rtp1	Rtp1	All Targets	RNA	Endogenous	01	3.690718142	26.36227244	11.24240494	10.73916526	1	1	239766
Tsc22d1	Tsc22d1	All Targets	RNA	Endogenous	01	18.45359071	119.650701	55.38129892	51.98829117	1	1	21807
Cpsf2	Cpsf2	All Targets	RNA	Endogenous	01	4.856208081	21.08981795	10.33991165	10.68657007	1	1	51786
Rpl10	Rpl10	All Targets	RNA	Endogenous	01	54.18288336	218.5293637	156.855521	142.3380817	1	1	110954
Erlec1	Erlec1	All Targets	RNA	Endogenous	01	2.636227244	18.45359071	9.995118148	9.040791762	1	1	66753
Rgma	Rgma	All Targets	RNA	Endogenous	01	3.844498064	21.52918916	11.26305364	10.02007278	1	1	244058
Rwdd2b	Rwdd2b	All Targets	RNA	Endogenous	01	4.920957522	20.76028955	10.12344318	10.22266831	1	1	53858
Aspn	Aspn	All Targets	RNA	Endogenous	01	2.306698839	151.7956655	10.09427184	12.19822309	1	1	66695
Hnrnpd	Hnrnpd	All Targets	RNA	Endogenous	01	21.36731556	178.3847102	88.19543697	76.23773472	1	1	11991
Epm2aip1	Epm2aip1	All Targets	RNA	Endogenous	01	7.381436283	26.36227244	16.53134168	16.38734511	1	1	77781
Pithd1	Pithd1	All Targets	RNA	Endogenous	01	3.690718142	21.52918916	9.611245161	9.635021283	1	1	66193
Rnf13	Rnf13	All Targets	RNA	Endogenous	01	3.690718142	30.56375961	14.93063248	14.3026806	1	1	24017
Rela	Rela	All Targets	RNA	Endogenous	01	7.381436283	26.36227244	14.04284874	13.89191047	1	1	19697
Sgcb	Sgcb	All Targets	RNA	Endogenous	01	4.613397677	22.14430885	12.20628135	11.96457007	1	1	24051
Stk40	Stk40	All Targets	RNA	Endogenous	01	6.151196903	19.57199015	11.60953921	11.56124002	1	1	74178
Tacc3	Tacc3	All Targets	RNA	Endogenous	01	2.636227244	20.50398968	9.809604901	8.930271336	1	1	21335
Esyt2	Esyt2	All Targets	RNA	Endogenous	01	8.457895741	41.66939837	14.68232118	15.15952587	1	1	52635
Uqcc2	Uqcc2	All Targets	RNA	Endogenous	01	7.381436283	41.16570235	22.14430885	21.62682931	1	1	67267
Ccnd3	Ccnd3	All Targets	RNA	Endogenous	01	5.272454488	29.52574513	14.17856388	14.35131313	1	1	12445
E2f6	E2f6	All Targets	RNA	Endogenous	01	3.460048258	17.03408373	8.689512758	8.416867163	1	1	50496
Btbd6	Btbd6	All Targets	RNA	Endogenous	01	4.613397677	23.98966792	9.889231944	10.15159558	1	1	399566
Hars	Hars	All Targets	RNA	Endogenous	01	8.551663987	40.75167948	23.24442676	21.4584014	1	1	15115
Map2k5	Map2k5	All Targets	RNA	Endogenous	01	2.636227244	30.75598451	10.9183745	11.13074786	1	1	23938
Pkm	Pkm	All Targets	RNA	Endogenous	01	36.3119043	241.8391624	145.4758067	126.5626765	1	1	18746
Ch25h	Ch25h	All Targets	RNA	Endogenous	01	3.690718142	29.21818529	11.45354443	11.30013358	1	1	12642
Mylk	Mylk	All Targets	RNA	Endogenous	01	1.537799226	82.74351963	9.366595284	9.369180195	1	1	107589
Ly86	Ly86	All Targets	RNA	Endogenous	01	2.306698839	34.60048258	9.339317249	9.89837094	1	1	17084
Srsx	Srsx	All Targets	RNA	Endogenous	01	2.050398968	22.14430885	13.27204061	11.8295122	1	1	100151772
Mical2	Mical2	All Targets	RNA	Endogenous	01	1.677599155	30.75598451	12.6142966	11.09248453	1	1	320878
